
07-04 18:16:58.594  4822  4854 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-04 18:19:01.260  4822  4854 I Unity   : [STATISTIC]9080;16236979;0;16236510;4508499968;16084992;10746265887;43021;117709;120000;321146;974739;534896;2097136;239219;0;27;0.01625021;
07-04 18:19:01.273  4822  4854 I Unity   : [STATISTIC]9081;12428021;0;12427656;4508499968;16084992;10746265887;32083;120781;106822;0;856928;541823;2052604;0;0;27;0.01243615;
07-04 18:19:01.289  4822  4854 I Unity   : [STATISTIC]9082;12970781;0;12970260;4508528640;16084992;10746265887;50782;134531;113646;0;859843;523750;2092291;0;0;27;0.01298057;
07-04 18:19:01.303  4822  4854 I Unity   : [STATISTIC]9083;14399531;0;14399115;4508528640;16084992;10746265887;0;0;0;0;743334;0;0;0;0;27;0.01440839;
07-04 18:19:01.316  4822  4854 I Unity   : [STATISTIC]9084;16695729;0;16695364;4508528640;16084992;10746265887;82188;179584;194583;0;668177;522916;2661770;0;0;27;0.01670943;
07-04 18:19:01.329  4822  4854 I Unity   : [STATISTIC]9085;12850625;0;12849948;4508528640;16084992;10746265887;31614;125729;232396;0;878387;489479;2085938;0;0;27;0.01285938;
07-04 18:19:01.344  4822  4854 I Unity   : [STATISTIC]9086;12416146;0;12415730;4508528640;16084992;10746265887;35000;129063;102292;0;928801;500312;2004010;0;0;27;0.01242604;
07-04 18:19:01.358  4822  4854 I Unity   : [STATISTIC]9087;15519427;0;15519010;4508528640;16084992;10746265887;45625;122969;105000;0;867344;665521;2358698;0;0;27;0.01552802;
07-04 18:19:01.372  4822  4854 I Unity   : [STATISTIC]9088;14806250;0;14805885;4508528640;16084992;10746265887;65677;160157;198177;0;848281;829219;3083386;0;0;27;0.01481526;
07-04 18:19:01.384  4822  4854 I Unity   : [STATISTIC]9089;12834063;0;12833490;4508528640;16084992;10746265887;38542;124636;102812;0;837135;535156;2306771;0;0;27;0.01284474;
07-04 18:19:01.398  4822  4854 I Unity   : [STATISTIC]9090;9450261;0;9449948;4508528640;16084992;10746265887;0;0;0;0;658854;0;0;0;0;27;0.009460781;
07-04 18:19:01.413  4822  4854 I Unity   : [STATISTIC]9091;17829114;0;17828802;4508528640;16084992;10746265887;38125;120677;120156;0;570677;859583;2416355;0;0;27;0.0178376;
07-04 18:19:01.426  4822  4854 I Unity   : [STATISTIC]9092;14033906;0;14033490;4508528640;16084992;10746265887;79270;132500;118698;0;789947;996927;2765989;0;0;27;0.01404432;
07-04 18:19:01.441  4822  4854 I Unity   : [STATISTIC]9093;12961406;0;12960990;4508528640;16084992;10746265887;42031;124583;110729;0;1132968;534791;2175416;0;0;27;0.01297005;
07-04 18:19:01.455  4822  4854 I Unity   : [STATISTIC]9094;15138021;0;15137604;4508528640;16084992;10746265887;52291;127761;111041;0;857239;667083;2245313;0;0;27;0.01514839;
07-04 18:19:01.469  4822  4854 I Unity   : [STATISTIC]9095;14118854;0;14118489;4508528640;16084992;10746265887;35833;141875;104583;0;690364;1313646;2982710;0;0;27;0.01412953;
07-04 18:19:01.483  4822  4854 I Unity   : [STATISTIC]9096;11277656;0;11277240;4508528640;16084992;10746265887;0;0;0;0;906355;0;0;0;0;27;0.01128672;
07-04 18:19:01.497  4822  4854 I Unity   : [STATISTIC]9097;15510417;0;15510105;4508528640;16084992;10746265887;39323;140208;107188;0;473230;729895;2253749;0;0;27;0.01552094;
07-04 18:19:01.512  4822  4854 I Unity   : [STATISTIC]9098;13971302;0;13970781;4508528640;16084992;10746265887;48177;119271;94114;0;823072;689844;2234635;0;0;27;0.01398073;
07-04 18:19:01.525  4822  4854 I Unity   : [STATISTIC]9099;16370573;0;16370104;4508528640;16084992;10746265887;66458;132136;122447;0;894842;651927;2518646;0;0;27;0.01637776;
07-04 18:19:01.537  4822  4854 I Unity   : [STATISTIC]9100;11622136;0;11621770;4508528640;16084992;10746265887;34636;125156;93229;0;981197;655208;2101822;0;0;27;0.01163292;
07-04 18:19:01.553  4822  4854 I Unity   : [STATISTIC]9101;12635729;0;12635365;4508528640;16084992;10746265887;101458;118125;157031;0;681094;513594;2285209;0;0;27;0.01264437;
07-04 18:19:01.567  4822  4854 I Unity   : [STATISTIC]9102;13351875;0;13351406;4508594176;16084992;10746265887;0;0;0;0;790937;0;0;0;0;27;0.01336167;
07-04 18:19:01.581  4822  4854 I Unity   : [STATISTIC]9103;16897604;0;16897135;4508594176;16084992;10746265887;41354;184688;222708;0;519843;745677;2603282;0;0;27;0.01690708;
07-04 18:19:01.595  4822  4854 I Unity   : [STATISTIC]9104;14411093;0;14410625;4508594176;16084992;10746246231;34688;170260;163958;0;834165;515990;2257813;0;0;27;0.01442062;
07-04 18:19:01.607  4822  4854 I Unity   : [STATISTIC]9105;13458229;0;13457761;4508684288;16084992;10746246231;33906;126667;120105;0;884115;597864;2309948;0;0;27;0.01346651;
07-04 18:19:01.621  4822  4854 I Unity   : [STATISTIC]9106;12293073;0;12292657;4508676096;16084992;10746246231;34636;120313;91406;0;955521;605000;2019583;0;0;27;0.01230484;
07-04 18:19:01.636  4822  4854 I Unity   : [STATISTIC]9107;11232188;0;11231666;4508676096;16084992;10746246231;0;0;0;0;916561;0;0;0;0;27;0.01124109;
07-04 18:19:01.650  4822  4854 I Unity   : [STATISTIC]9108;16493906;0;16493490;4508684288;16084992;10746246231;32448;244375;100157;0;493907;646302;2354739;0;0;27;0.0165038;
07-04 18:19:01.665  4822  4854 I Unity   : [STATISTIC]9109;14672031;0;14671563;4508684288;16084992;10746185327;34010;333802;99323;0;842655;593646;2396354;0;0;27;0.01468099;
07-04 18:19:01.678  4822  4854 I Unity   : [STATISTIC]9110;14360677;0;14360261;4508676096;16084992;10746185327;49791;126354;101510;0;836667;607448;2424584;0;0;27;0.01437083;
07-04 18:19:01.692  4822  4854 I Unity   : [STATISTIC]9111;14055417;0;14055000;4508676096;16084992;10746185327;60782;268750;121719;0;803334;646928;2565313;0;0;27;0.0140637;
07-04 18:19:01.706  4822  4854 I Unity   : [STATISTIC]9112;14285729;0;14285261;4508684288;16084992;10746185327;101094;128594;181302;0;803021;349010;2629167;0;0;27;0.01429495;
07-04 18:19:01.719  4822  4854 I Unity   : [STATISTIC]9113;12708177;0;12707761;4508684288;16084992;10746185327;42969;122865;104844;0;848957;566250;2345157;0;0;27;0.01271859;
07-04 18:19:01.734  4822  4854 I Unity   : [STATISTIC]9114;11208490;0;11208073;4508676096;16084992;10746185327;0;0;0;0;818021;0;0;0;0;27;0.01121521;
07-04 18:19:01.748  4822  4854 I Unity   : [STATISTIC]9115;16866770;0;16866354;4508676096;16084992;10746185327;34948;125573;99480;0;625677;568177;2124479;0;0;27;0.01687844;
07-04 18:19:01.763  4822  4854 I Unity   : [STATISTIC]9116;13938073;0;13937709;4508676096;16084992;10746185327;31719;126875;99583;0;760728;672031;2539479;0;0;27;0.01395172;
07-04 18:19:01.777  4822  4854 I Unity   : [STATISTIC]9117;14806458;0;14806094;4508676096;16084992;10746185327;61823;135468;100938;0;789062;642552;2234479;0;0;27;0.01481693;
07-04 18:19:01.789  4822  4854 I Unity   : [STATISTIC]9118;13967187;0;13966875;4508676096;16084992;10746185327;42032;130052;112084;0;842813;616875;2253438;0;0;27;0.01397625;
07-04 18:19:01.803  4822  4854 I Unity   : [STATISTIC]9119;12777031;0;12776563;4508676096;16084992;10746185327;38229;121614;104739;0;952395;551562;2300677;0;0;27;0.01278604;
07-04 18:19:01.818  4822  4854 I Unity   : [STATISTIC]9120;10793594;0;10793073;4508684288;16084992;10746185327;0;0;0;0;688438;0;0;0;0;27;0.01080208;
07-04 18:19:01.832  4822  4854 I Unity   : [STATISTIC]9121;19748385;0;19747604;4508684288;16084992;10746185327;79166;147187;217968;0;606927;1154219;3714636;0;0;27;0.01975568;
07-04 18:19:01.845  4822  4854 I Unity   : [STATISTIC]9122;11265000;0;11264635;4508676096;16084992;10746185327;34479;118750;93750;0;962188;643646;2160573;0;0;27;0.01127771;
07-04 18:19:01.859  4822  4854 I Unity   : [STATISTIC]9123;14315520;0;14315104;4508676096;16084992;10746185327;65261;125104;127917;0;832032;811250;2512709;0;0;27;0.0143237;
07-04 18:19:01.873  4822  4854 I Unity   : [STATISTIC]9124;13124010;0;13123593;4508676096;16084992;10746185327;33750;128021;99011;0;774948;520312;2064844;0;0;27;0.01313469;
07-04 18:19:01.887  4822  4854 I Unity   : [STATISTIC]9125;14076771;0;14076459;4508676096;16084992;10746185327;64636;125000;131094;0;734896;543125;2374843;0;0;27;0.01408667;
07-04 18:19:01.901  4822  4854 I Unity   : [STATISTIC]9126;12259063;0;12258646;4508676096;16084992;10746185327;0;0;0;0;704584;0;0;0;0;27;0.01226818;
07-04 18:19:01.915  4822  4854 I Unity   : [STATISTIC]9127;15904062;0;15903489;4508676096;16084992;10746185327;30833;122709;92448;0;504584;814323;2322084;0;0;27;0.01591313;
07-04 18:19:01.929  4822  4854 I Unity   : [STATISTIC]9128;13932031;0;13931562;4508676096;16084992;10746185327;60000;128333;122553;0;771042;724584;2499063;0;0;27;0.0139412;
07-04 18:19:01.942  4822  4854 I Unity   : [STATISTIC]9129;13994010;0;13993594;4508667904;16084992;10746185327;59792;180781;120938;0;858958;604323;2569114;0;0;27;0.01400437;
07-04 18:19:01.956  4822  4854 I Unity   : [STATISTIC]9130;13778594;0;13778229;4508684288;16084992;10746185327;62083;168958;121146;0;805209;548907;2278073;0;0;27;0.01378646;
07-04 18:19:01.970  4822  4854 I Unity   : [STATISTIC]9131;13792500;0;13792031;4508684288;16084992;10746185327;37396;158281;110365;0;668022;537031;2317188;0;0;27;0.0138037;
07-04 18:19:01.985  4822  4854 I Unity   : [STATISTIC]9132;11486615;0;11486094;4508684288;16084992;10746185327;0;0;0;0;885313;0;0;0;0;27;0.01149542;
07-04 18:19:01.998  4822  4854 I Unity   : [STATISTIC]9133;18886354;0;18885989;4508684288;16084992;10746185327;64323;168333;170416;0;616146;863281;3307136;0;0;27;0.0188962;
07-04 18:19:02.012  4822  4854 I Unity   : [STATISTIC]9134;11386510;0;11386198;4508684288;16084992;10746185327;40781;119063;93750;0;936458;605469;2046666;0;0;27;0.011395;
07-04 18:19:02.026  4822  4854 I Unity   : [STATISTIC]9135;14719896;0;14719531;4508684288;16084992;10746185327;62500;146041;128177;0;881458;1043021;2808072;0;0;27;0.01472833;
07-04 18:19:02.039  4822  4854 I Unity   : [STATISTIC]9136;13128698;0;13128281;4508684288;16084992;10746185327;38750;143594;101927;0;873438;619219;2231355;0;0;27;0.01313927;
07-04 18:19:02.054  4822  4854 I Unity   : [STATISTIC]9137;12753750;0;12753281;4508684288;16084992;10746185327;36823;117812;132187;0;670052;486979;2236197;0;0;27;0.01276406;
07-04 18:19:02.068  4822  4854 I Unity   : [STATISTIC]9138;12594011;0;12593645;4508684288;16084992;10746185327;0;0;0;0;709117;0;0;0;0;27;0.01260359;
07-04 18:19:02.082  4822  4854 I Unity   : [STATISTIC]9139;16010365;0;16009947;4508684288;16084992;10746185327;35625;142396;102813;0;493072;736615;2313802;0;0;27;0.01601948;
07-04 18:19:02.096  4822  4854 I Unity   : [STATISTIC]9140;14264219;0;14263855;4508684288;16084992;10746185327;62135;135156;121562;0;792499;766406;2435416;0;0;27;0.01427635;
07-04 18:19:02.109  4822  4854 I Unity   : [STATISTIC]9141;14663490;0;14663124;4508684288;16084992;10746185327;47031;145313;139063;0;830417;598437;2318958;0;0;27;0.01467292;
07-04 18:19:02.123  4822  4854 I Unity   : [STATISTIC]9142;12566094;0;12565729;4508676096;16084992;10746185327;38229;196354;99114;0;823854;537396;2086354;0;0;27;0.01257495;
07-04 18:19:02.137  4822  4854 I Unity   : [STATISTIC]9143;13287031;0;13286563;4508676096;16084992;10746185327;46042;201406;148020;0;679533;512240;2237397;0;0;27;0.01329625;
07-04 18:19:02.152  4822  4854 I Unity   : [STATISTIC]9144;12476563;0;12476093;4508676096;16084992;10746185327;0;0;0;0;687604;0;0;0;0;27;0.01248495;
07-04 18:19:02.167  4822  4854 I Unity   : [STATISTIC]9145;19045104;0;19044583;4508676096;16084992;10746185327;59219;179896;167240;0;632188;830208;3239844;0;0;27;0.01905656;
07-04 18:19:02.178  4822  4854 I Unity   : [STATISTIC]9146;12599166;0;12598698;4508676096;16084992;10746185327;36093;125312;93281;0;767292;536562;2134479;0;0;27;0.01260734;
07-04 18:19:02.193  4822  4854 I Unity   : [STATISTIC]9147;11403385;0;11403021;4508676096;16084992;10746185327;34479;141562;97760;0;985207;614479;2128021;0;0;27;0.01141463;
07-04 18:19:02.207  4822  4854 I Unity   : [STATISTIC]9148;14967135;0;14966511;4508684288;16084992;10746185327;34427;129010;104740;0;845207;741771;2354063;0;0;27;0.0149763;
07-04 18:19:02.221  4822  4854 I Unity   : [STATISTIC]9149;14138281;0;14137917;4508684288;16084992;10746185327;98907;216458;164635;0;688854;769271;2630104;0;0;27;0.01414734;
07-04 18:19:02.234  4822  4854 I Unity   : [STATISTIC]9150;10791250;0;10790781;4508684288;16084992;10746185327;0;0;0;0;687032;0;0;0;0;27;0.0107999;
07-04 18:19:02.248  4822  4854 I Unity   : [STATISTIC]9151;16310260;0;16309896;4508684288;16084992;10746185327;41146;131354;117396;0;535104;682448;2316354;0;0;27;0.01631948;
07-04 18:19:02.263  4822  4854 I Unity   : [STATISTIC]9152;13819063;0;13818594;4508684288;16084992;10746185327;65312;172136;154167;0;768020;599948;2499947;0;0;27;0.01382818;
07-04 18:19:02.276  4822  4854 I Unity   : [STATISTIC]9153;14849583;0;14849114;4508684288;16084992;10746185327;33907;124271;117031;0;799739;700834;2262605;0;0;27;0.01485932;
07-04 18:19:02.290  4822  4854 I Unity   : [STATISTIC]9154;13264948;0;13264427;4508684288;16084992;10746185327;35729;125156;91667;0;773801;632917;2125833;0;0;27;0.01327547;
07-04 18:19:02.304  4822  4854 I Unity   : [STATISTIC]9155;13565104;0;13564635;4508684288;16084992;10746185327;65885;168750;127812;0;741405;600052;2305729;0;0;27;0.01357589;
07-04 18:19:02.318  4822  4854 I Unity   : [STATISTIC]9156;12024687;0;12024375;4508684288;16084992;10746185327;0;0;0;0;677813;0;0;0;0;27;0.01203422;
07-04 18:19:02.332  4822  4854 I Unity   : [STATISTIC]9157;16103645;0;16103229;4508684288;16084992;10746185327;42657;121093;96459;0;473020;722344;2219062;0;0;27;0.01611146;
07-04 18:19:02.345  4822  4854 I Unity   : [STATISTIC]9158;15913438;0;15913021;4508684288;16084992;10746185327;46250;161093;102292;0;974531;750886;2479269;0;0;27;0.01591161;
07-04 18:19:02.359  4822  4854 I Unity   : [STATISTIC]9159;10947396;0;10947031;4508684288;16084992;10746185327;34739;125313;97448;0;885989;517188;2251770;0;0;27;0.01099099;
07-04 18:19:02.374  4822  4854 I Unity   : [STATISTIC]9160;14264531;0;14264062;4508684288;16084992;10746185327;36302;123958;105782;0;817915;695937;2483856;0;0;27;0.01427276;
07-04 18:19:02.387  4822  4854 I Unity   : [STATISTIC]9161;14670416;0;14670052;4508684288;16084992;10746185327;34636;122032;94375;0;684374;714271;2302708;0;0;27;0.01468161;
07-04 18:19:02.401  4822  4854 I Unity   : [STATISTIC]9162;10777708;0;10777344;4508676096;16084992;10746185327;0;0;0;0;702552;0;0;0;0;27;0.01078563;
07-04 18:19:02.417  4822  4854 I Unity   : [STATISTIC]9163;21541459;0;21541041;4508913664;16084992;10746185327;1183750;170209;329896;0;1269583;856198;4150000;0;0;27;0.02154521;
07-04 18:19:02.430  4822  4854 I Unity   : [STATISTIC]9164;12752605;0;12752239;4509290496;16084992;10746185327;35834;121823;148490;0;920886;711042;3369218;1910468;0;27;0.01278057;
07-04 18:19:02.442  4822  4854 I Unity   : [STATISTIC]9165;11147395;0;11146927;4509290496;16084992;10746185327;48229;144479;158333;0;797499;657240;2275886;0;0;27;0.01115792;
07-04 18:19:02.456  4822  4854 I Unity   : [STATISTIC]9166;12291198;0;12290886;4509290496;16084992;10746185327;36042;122396;129739;0;906197;539792;2067292;0;0;27;0.01230016;
07-04 18:19:02.470  4822  4854 I Unity   : [STATISTIC]9167;13865521;0;13865000;4509290496;16084992;10746185327;36718;171667;126354;0;679636;890573;2742188;0;0;27;0.01387443;
07-04 18:19:02.485  4822  4854 I Unity   : [STATISTIC]9168;11953906;0;11953490;4509515776;16084992;10746355839;0;0;0;551875;797448;0;0;0;0;27;0.01196021;
07-04 18:19:02.499  4822  4854 I Unity   : [STATISTIC]9169;16967760;0;16967448;4509515776;16084992;10746355839;39271;135208;113906;0;493906;721615;2488542;0;0;27;0.01697787;
07-04 18:19:02.511  4822  4854 I Unity   : [STATISTIC]9170;14272240;0;14271770;4509638656;16084992;10746355839;57448;138177;100000;0;761769;692500;2318125;0;0;27;0.01428391;
07-04 18:19:02.526  4822  4854 I Unity   : [STATISTIC]9171;11711927;0;11711511;4509638656;16084992;10746355839;42343;146354;115573;0;901718;681875;2412813;0;0;27;0.01172193;
07-04 18:19:02.540  4822  4854 I Unity   : [STATISTIC]9172;14387396;0;14387084;4509638656;16084992;10746355839;63125;124583;129583;0;867293;506927;2136509;0;0;27;0.01439708;
07-04 18:19:02.554  4822  4854 I Unity   : [STATISTIC]9173;14109271;0;14108698;4509831168;16084992;10746355839;33177;140625;91771;0;652033;820781;2491147;0;0;27;0.01411651;
07-04 18:19:02.568  4822  4854 I Unity   : [STATISTIC]9174;12383906;0;12383281;4509900800;16084992;10746355839;0;0;0;0;545000;0;0;0;0;27;0.01239099;
07-04 18:19:02.583  4822  4854 I Unity   : [STATISTIC]9175;15350104;0;15349688;4509908992;16084992;10746355839;36355;129166;100260;0;457708;766927;2334115;0;0;27;0.0153601;
07-04 18:19:02.596  4822  4854 I Unity   : [STATISTIC]9176;17162657;0;17162135;4509908992;16084992;10746355839;59323;151458;107292;0;947917;499688;2485001;0;0;27;0.01717198;
07-04 18:19:02.609  4822  4854 I Unity   : [STATISTIC]9177;11138229;0;11137761;4509908992;16084992;10746355839;37604;119948;93073;0;826928;856406;2345260;0;0;27;0.01114844;
07-04 18:19:02.622  4822  4854 I Unity   : [STATISTIC]9178;13880208;0;13879844;4509908992;16084992;10746385927;36354;130573;106667;552813;759948;515886;2229428;0;0;27;0.01388781;
07-04 18:19:02.637  4822  4854 I Unity   : [STATISTIC]9179;12445313;0;12444844;4509908992;16084992;10746385927;34375;248646;103437;0;656458;542292;2111614;0;0;27;0.01245661;
07-04 18:19:02.651  4822  4854 I Unity   : [STATISTIC]9180;12768490;0;12767968;4509954048;16084992;10746385927;0;0;0;0;634688;0;0;0;0;27;0.01277755;
07-04 18:19:02.666  4822  4854 I Unity   : [STATISTIC]9181;16250104;0;16249688;4509954048;16084992;10746385927;38385;130625;109062;0;488594;755678;2366457;0;0;27;0.01626005;
07-04 18:19:02.678  4822  4854 I Unity   : [STATISTIC]9182;14926302;0;14925990;4509986816;16084992;10746385927;34740;150052;100781;0;796041;728646;2483594;0;0;27;0.0149374;
07-04 18:19:02.692  4822  4854 I Unity   : [STATISTIC]9183;11694011;0;11693646;4509986816;16084992;10746385927;31198;124219;102657;0;879010;670208;2124844;0;0;27;0.01170339;
07-04 18:19:02.707  4822  4854 I Unity   : [STATISTIC]9184;14671458;0;14671146;4509986816;16084992;10746385927;35052;186146;102760;0;810677;574531;2476875;0;0;27;0.01468021;
07-04 18:19:02.720  4822  4854 I Unity   : [STATISTIC]9185;14191250;0;14190729;4509986816;16084992;10746385927;52084;189010;99792;0;676927;895573;2555625;0;0;27;0.01418219;
07-04 18:19:02.734  4822  4854 I Unity   : [STATISTIC]9186;11348959;0;11348333;4509978624;16084992;10746385927;0;0;0;0;766616;0;0;0;0;27;0.01137625;
07-04 18:19:02.747  4822  4854 I Unity   : [STATISTIC]9187;15718282;0;15717812;4510220288;16084992;10746385927;35469;125208;119167;0;490781;674375;2378282;0;0;27;0.01572891;
07-04 18:19:02.762  4822  4854 I Unity   : [STATISTIC]9188;14114062;0;14113750;4510220288;16084992;10746385927;65886;273906;150729;0;796510;511198;2309530;0;0;27;0.01412641;
07-04 18:19:02.776  4822  4854 I Unity   : [STATISTIC]9189;13871094;0;13870833;4510212096;16084992;10746385927;65678;155573;101354;0;437083;689114;2411718;0;0;27;0.01388063;
07-04 18:19:02.790  4822  4854 I Unity   : [STATISTIC]9190;14124479;0;14124010;4510212096;16084992;10746385927;64271;132760;132083;0;769740;742969;2488386;0;0;27;0.01413406;
07-04 18:19:02.804  4822  4854 I Unity   : [STATISTIC]9191;15504740;0;15504271;4512313344;16084992;10746394119;65156;121875;126511;200000;323282;866094;2650833;161458;0;27;0.01551411;
07-04 18:19:02.818  4822  4854 I Unity   : [STATISTIC]9192;12155052;0;12154635;4514582528;16084992;10746402311;0;0;0;328178;743542;0;0;265416;0;27;0.01216422;
07-04 18:19:02.832  4822  4854 I Unity   : [STATISTIC]9193;14087136;0;14086771;4514816000;16084992;10746402311;56510;156354;142760;0;455833;796563;2711511;0;0;27;0.01409771;
07-04 18:19:02.845  4822  4854 I Unity   : [STATISTIC]9194;13910312;0;13909896;4514816000;16084992;10746402311;32396;133073;102813;0;447188;674791;2293489;0;0;27;0.01392021;
07-04 18:19:02.859  4822  4854 I Unity   : [STATISTIC]9195;15235260;0;15234948;4516970496;16084992;10779964935;35209;126927;93177;237917;788437;511771;2041875;182864;0;27;0.01524396;
