Frame Number;Main Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;GameServer Opencraft.Terrain.TerrainGenerationSystem;terrainMeshingSys;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
22914;6873681;6873469;5883043840;16277504;12386465027;4109;54400;0;0;0;0;0;0;0;45986;0;0;6588;0.006876125;
22915;5305350;5305239;5883043840;16277504;12386465027;4109;54400;0;0;0;0;0;0;0;0;0;0;6588;0.005308445;
22916;5288587;5288487;5883043840;16277504;12386465027;4109;54400;0;0;0;0;0;0;0;0;0;0;6588;0.005292014;
22917;6958560;6958439;5883043840;16277504;12386465027;4110;52653;0;0;0;0;0;0;0;46908;0;0;6588;0.006961214;
22918;5346246;5346046;5883174912;16277504;12386465027;4110;52653;0;0;0;0;0;0;0;0;0;0;6588;0.005349452;
22919;7027529;7027318;5883174912;16277504;12386465027;4111;49440;0;0;0;0;0;0;0;46297;0;0;6588;0.007030154;
22920;5410276;5410076;5883174912;16277504;12403242243;4111;49440;0;0;0;0;0;0;0;0;0;0;6588;0.005413382;
22921;5207085;5206965;5883174912;16277504;12403242243;4111;49440;0;0;0;0;0;0;0;0;0;0;6588;0.005210311;
22922;6992623;6992503;5883305984;16277504;12403242243;4112;49452;0;0;0;0;0;0;0;46598;0;0;6588;0.006995358;
22923;6857891;6857760;5885403136;16277504;12403242971;4112;49452;0;0;0;0;0;0;0;0;174337;0;6588;0.006862108;
22924;5276555;5276345;5885403136;16277504;12403242971;4112;49452;0;0;0;0;0;0;0;0;0;0;6588;0.005279812;
22925;6828065;6827864;5885403136;16277504;12403242971;4113;49430;0;0;0;0;0;0;0;47079;0;0;6588;0.006830339;
22926;7005948;7005828;5887631360;16277504;12403242971;4113;49430;0;0;0;0;0;0;0;0;158999;0;6588;0.007009034;
22927;6882647;6882547;5887631360;16277504;12403242971;4114;49433;0;0;0;0;0;0;0;45084;0;0;6588;0.006885853;
22928;5244285;5244185;5887631360;16277504;12403242971;4114;49433;0;0;0;0;0;0;0;0;0;0;6588;0.00524752;
22929;5320367;5320237;5887631360;16277504;12403242971;4114;49433;0;0;0;0;0;0;0;0;0;0;6588;0.005323263;
22930;6873039;6872859;5887631360;16277504;12403242971;4115;68;0;0;0;0;0;0;0;46668;0;0;6588;0.006875564;
22931;5214319;5214138;5887631360;16277504;12403242971;4115;68;0;0;0;0;0;0;0;0;0;0;6588;0.005217955;
22932;5382143;5382033;5887631360;16277504;12403242971;4115;68;0;0;0;0;0;0;0;0;0;0;6588;0.005385028;
22933;7081360;7081260;5887631360;16277504;12403242971;4116;53870;0;0;0;0;0;0;0;46006;0;0;6588;0.007083925;
22934;5241359;5241249;5887631360;16277504;12403242971;4116;53870;0;0;0;0;0;0;0;0;0;0;6588;0.005245266;
22935;5363569;5363458;5887762432;16277504;12403242971;4116;53870;0;0;0;0;0;0;0;0;0;0;6588;0.005366314;
22936;7036145;7036034;5887893504;16277504;12403242971;4117;49436;0;0;0;0;0;0;0;47059;0;0;6588;0.00703888;
22937;5298536;5298426;5888024576;16277504;12403242971;4117;49436;0;0;0;0;0;0;0;0;0;0;6588;0.005301522;
22938;5267288;5267177;5888024576;16277504;12403242971;4117;49436;0;0;0;0;0;0;0;0;0;0;6588;0.005269993;
22939;6879110;6879010;5888024576;16277504;12403241539;4118;52919;0;0;0;0;0;0;0;46027;0;0;6588;0.006881555;
22940;5281434;5281334;5888024576;16277504;12403241539;4118;52919;0;0;0;0;0;0;0;0;0;0;6588;0.005284389;
22941;5244886;5244776;5888024576;16277504;12403241539;4118;52919;0;0;0;0;0;0;0;0;0;0;6588;0.005247461;
22942;8464584;8464474;5890252800;16277504;12403244479;4119;49431;0;0;0;0;0;0;0;45816;183143;0;6588;0.008467409;
22943;5535371;5535250;5890252800;16277504;12403244479;4119;49431;0;0;0;0;0;0;0;0;0;0;6588;0.005539258;
22944;6833535;6833425;5890252800;16277504;12403244479;4120;49459;0;0;0;0;0;0;0;45465;0;0;6588;0.00683629;
22945;5214909;5214789;5890383872;16277504;12403244479;4120;49459;0;0;0;0;0;0;0;0;0;0;6588;0.005217935;
22946;5397482;5397372;5890383872;16277504;12403244479;4120;49459;0;0;0;0;0;0;0;0;0;0;6588;0.005400147;
22947;6805382;6805202;5890383872;16277504;12403244479;4121;49434;0;0;0;0;0;0;0;46898;0;0;6588;0.006807756;
22948;5161669;5161569;5890383872;16277504;12403244479;4121;49434;0;0;0;0;0;0;0;0;0;0;6588;0.005164856;
22949;5096437;5096297;5890383872;16277504;12403221183;4121;49434;0;0;0;0;0;0;0;0;0;0;6588;0.005099523;
22950;7109042;7108931;5890383872;16277504;12403221183;4122;53751;0;0;0;0;0;0;0;46186;0;0;6588;0.007111216;
22951;5303736;5303616;5890908160;16277504;12403221183;4122;53751;0;0;0;0;0;0;0;0;0;0;6588;0.005307733;
22952;5342489;5342379;5890908160;16277504;12403221183;4122;53751;0;0;0;0;0;0;0;0;0;0;6588;0.005345375;
22953;6995429;6995319;5891039232;16277504;12403221183;4123;74;0;0;0;0;0;0;0;46738;0;0;6588;0.006998263;
22954;5344642;5344452;5891039232;16277504;12419998399;4123;74;0;0;0;0;0;0;0;0;0;0;6588;0.005347719;
22955;7149548;7149438;5891301376;16277504;12419998399;4124;52693;0;0;0;0;0;0;0;46978;0;0;6588;0.007152463;
22956;5713344;5713224;5891301376;16277504;12419998399;4124;52693;0;0;0;0;0;0;0;0;0;0;6588;0.00571624;
22957;5585034;5584924;5891432448;16277504;12419998399;4124;52693;0;0;0;0;0;0;0;0;0;0;6588;0.005588139;
22958;7476390;7476200;5891432448;16277504;12419998399;4125;49509;0;0;0;0;0;0;0;47078;0;0;6588;0.007479266;
22959;7370422;7370312;5893660672;16277504;12436797663;4125;49509;0;0;0;0;0;0;0;0;183304;0;6588;0.007375511;
22960;7467674;7467424;5893660672;16277504;12436797663;4126;49457;0;0;0;0;0;0;0;47589;0;0;6588;0.007471231;
22961;7055381;7055271;5895888896;16277504;12436799679;4126;49457;0;0;0;0;0;0;0;0;155932;0;6588;0.007059759;
22962;5628395;5628205;5895888896;16277504;12436799807;4126;49457;0;0;0;0;0;0;0;0;0;0;6588;0.005632222;
22963;7453307;7453117;5896019968;16277504;12436799807;4127;54328;0;0;0;0;0;0;0;46627;0;0;6588;0.007457345;
22964;7333172;7332972;5898117120;16277504;12436802483;4127;54328;0;0;0;0;0;0;0;0;150842;0;6588;0.0073377;
22965;7326790;7326579;5898117120;16277504;12436802611;4128;54261;0;0;0;0;0;0;0;45916;0;0;6588;0.007330587;
22966;7538617;7538447;5900214272;16277504;12436812307;4128;54261;0;0;0;0;0;0;0;0;184637;0;6588;0.007543907;
22967;7217585;7217455;5900214272;16277504;12436812307;4129;53048;0;0;0;0;0;0;0;46176;0;0;6588;0.007221182;
22968;6804290;6804160;5903097856;16277504;12436837787;4129;53048;0;0;0;0;0;0;0;0;191860;0;6588;0.006808719;
22969;5679652;5679540;5903228928;16277504;12436811803;4129;53048;0;0;0;0;0;0;0;0;0;0;6588;0.005682997;
22970;6969370;6969270;5903228928;16277504;12436811803;4130;49601;0;0;0;0;0;0;0;46738;0;0;6588;0.006973227;
22971;7038520;7038400;5905457152;16277504;12470390427;4130;49601;0;0;0;0;0;0;0;0;185929;0;6588;0.007041054;
22972;7403644;7403484;5905719296;16277504;12470390555;4131;49605;0;0;0;0;0;0;0;46136;0;0;6588;0.007408533;
22973;6804891;6804771;5907947520;16277504;12470392419;4131;49605;0;0;0;0;0;0;0;0;151935;0;6588;0.00680947;
22974;5343811;5343711;5907947520;16277504;12470392419;4131;49605;0;0;0;0;0;0;0;0;0;0;6588;0.005346817;
22975;6926259;6926149;5907947520;16277504;12470392419;4132;53834;0;0;0;0;0;0;0;46266;0;0;6588;0.006929234;
22976;6883077;6882967;5910175744;16277504;12470398343;4132;53834;0;0;0;0;0;0;0;0;147787;0;6588;0.006886244;
22977;6849896;6849716;5910306816;16277504;12470398343;4133;54277;0;0;0;0;0;0;0;45896;0;0;6588;0.006852671;
22978;6918394;6918284;5912535040;16277504;12470439771;4133;54277;0;0;0;0;0;0;0;0;200416;0;6588;0.00692182;
22979;5244805;5244685;5912535040;16277504;12470439771;4133;54277;0;0;0;0;0;0;0;0;0;0;6588;0.005247471;
22980;6911391;6911281;5912535040;16277504;12470439771;4134;54254;0;0;0;0;0;0;0;45045;0;0;6588;0.006913785;
22981;7370302;7370181;5914501120;16277504;12470460059;4134;54254;0;0;0;0;0;0;0;0;187081;0;6588;0.007373688;
22982;6947188;6947058;5914501120;16277504;12470460059;4135;57;0;0;0;0;0;0;0;44924;0;0;6588;0.006950735;
22983;5405787;5405657;5914501120;16277504;12470460059;4135;57;0;0;0;0;0;0;0;0;0;0;6588;0.005409184;
22984;5306682;5306571;5914632192;16277504;12470460059;4135;57;0;0;0;0;0;0;0;0;0;0;6588;0.005309707;
22985;6892285;6892174;5914632192;16277504;12470460059;4136;54643;0;0;0;0;0;0;0;46908;0;0;6588;0.00689489;
22986;5333091;5332981;5914763264;16277504;12470460059;4136;54643;0;0;0;0;0;0;0;0;0;0;6588;0.005335896;
22987;5362517;5362416;5914763264;16277504;12470460059;4136;54643;0;0;0;0;0;0;0;0;0;0;6588;0.005365562;
22988;7025916;7025796;5914763264;16277504;12470460059;4137;49433;0;0;0;0;0;0;0;46898;0;0;6588;0.007028321;
22989;5334584;5334474;5914894336;16277504;12470460059;4137;49433;0;0;0;0;0;0;0;0;0;0;6588;0.00533791;
22990;5316410;5316310;5914894336;16277504;12470460059;4137;49433;0;0;0;0;0;0;0;0;0;0;6588;0.005319435;
22991;8471617;8471447;5917122560;16277504;12470462399;4138;49446;0;0;0;0;0;0;0;46898;159348;0;6588;0.008473731;
22992;5671065;5670965;5917122560;16277504;12470462399;4138;49446;0;0;0;0;0;0;0;0;0;0;6588;0.005675082;
22993;6895011;6894910;5917122560;16277504;12470462399;4139;54428;0;0;0;0;0;0;0;44333;0;0;6588;0.006897826;
22994;6804110;6804010;5919350784;16277504;12487240455;4139;54428;0;0;0;0;0;0;0;0;154760;0;6588;0.006807065;
22995;5281094;5280984;5919350784;16277504;12487240583;4139;54428;0;0;0;0;0;0;0;0;0;0;6588;0.005283949;
22996;6932500;6932400;5919350784;16277504;12487240583;4140;54091;0;0;0;0;0;0;0;46457;0;0;6588;0.006935146;
22997;5372816;5372695;5919350784;16277504;12487240583;4140;54091;0;0;0;0;0;0;0;0;0;0;6588;0.005376773;
22998;5299087;5298977;5919350784;16277504;12487240583;4140;54091;0;0;0;0;0;0;0;0;0;0;6588;0.005302163;
22999;6913525;6913425;5919350784;16277504;12487238539;4141;53101;0;0;0;0;0;0;0;45966;0;0;6588;0.00691639;
23000;5350724;5350624;5919481856;16277504;12487238539;4141;53101;0;0;0;0;0;0;0;0;0;0;6588;0.005353991;
23001;5341948;5341848;5919481856;16277504;12487238539;4141;53101;0;0;0;0;0;0;0;0;0;0;6588;0.005344803;
23002;7061332;7061212;5919481856;16277504;12487238539;4142;52775;0;0;0;0;0;0;0;45475;0;0;6588;0.007063756;
23003;5405267;5405127;5919481856;16277504;12487238539;4142;52775;0;0;0;0;0;0;0;0;0;0;6588;0.005408894;
23004;7072423;7072313;5919481856;16277504;12487238539;4143;53834;0;0;0;0;0;0;0;44845;0;0;6588;0.00707625;
23005;5504673;5504533;5919481856;16277504;12487238539;4143;53834;0;0;0;0;0;0;0;0;0;0;6588;0.00550857;
23006;5213247;5213146;5919612928;16277504;12487238539;4143;53834;0;0;0;0;0;0;0;0;0;0;6588;0.005216092;
23007;6956636;6956536;5919612928;16277504;12487238539;4144;52704;0;0;0;0;0;0;0;44834;0;0;6588;0.0069592;
23008;5332570;5332470;5919744000;16277504;12487238539;4144;52704;0;0;0;0;0;0;0;0;0;0;6588;0.005335806;
23009;5361074;5360893;5919744000;16277504;12487238539;4144;52704;0;0;0;0;0;0;0;0;0;0;6588;0.00536403;
23010;6888338;6887997;5919744000;16277504;12487238539;4145;54008;0;0;0;0;0;0;0;46798;0;0;6588;0.006890792;
23011;6688563;6688383;5921972224;16277504;12487272587;4145;54008;0;0;0;0;0;0;0;0;184145;0;6588;0.006692059;
23012;6958079;6957958;5921972224;16277504;12487272715;4146;54140;0;0;0;0;0;0;0;44924;0;0;6588;0.006960594;
23013;7230739;7230629;5924069376;16277504;12487321211;4146;54140;0;0;0;0;0;0;0;0;202480;0;6588;0.007234797;
23014;5275784;5275673;5924069376;16277504;12487321339;4146;54140;0;0;0;0;0;0;0;0;0;0;6588;0.005278499;
23015;6885973;6885863;5924331520;16277504;12487321339;4147;54361;0;0;0;0;0;0;0;45405;0;0;6588;0.006888378;
23016;5345054;5344954;5924331520;16277504;12487321339;4147;54361;0;0;0;0;0;0;0;0;0;0;6588;0.005347989;
23017;5261476;5261366;5924331520;16277504;12487321339;4147;54361;0;0;0;0;0;0;0;0;0;0;6588;0.005264482;
23018;7014003;7013833;5924462592;16277504;12487321339;4148;54423;0;0;0;0;0;0;0;45986;0;0;6588;0.007015827;
23019;5347238;5347118;5924724736;16277504;12504098555;4148;54423;0;0;0;0;0;0;0;0;0;0;6588;0.005350424;
23020;5304077;5303977;5924855808;16277504;12504098555;4148;54423;0;0;0;0;0;0;0;0;0;0;6588;0.005306731;
23021;7169024;7168914;5924986880;16277504;12504098555;4149;54020;0;0;0;0;0;0;0;46217;0;0;6588;0.00717192;
23022;5372375;5372255;5924986880;16277504;12504098555;4149;54020;0;0;0;0;0;0;0;0;0;0;6588;0.005376572;
23023;7011248;7011148;5925249024;16277504;12504098555;4150;52944;0;0;0;0;0;0;0;45325;0;0;6588;0.007014054;
23024;6887056;6886946;5927477248;16277504;12504100235;4150;52944;0;0;0;0;0;0;0;0;186109;0;6588;0.006890251;
23025;5360443;5360313;5927477248;16277504;12520877579;4150;52944;0;0;0;0;0;0;0;0;0;0;6588;0.005363208;
23026;6909708;6909337;5927608320;16277504;12520877579;4151;54277;0;0;0;0;0;0;0;45255;0;0;6588;0.006912413;
23027;6996580;6996470;5929705472;16277504;12520883699;4151;54277;0;0;0;0;0;0;0;0;192110;0;6588;0.006999355;
23028;6943801;6943691;5929705472;16277504;12520883699;4152;54897;0;0;0;0;0;0;0;44443;0;0;6588;0.006946758;
23029;7250617;7250447;5931802624;16277504;12520884511;4152;54897;0;0;0;0;0;0;0;0;201518;0;6588;0.007254043;
23030;5299708;5299598;5931802624;16277504;12520884511;4152;54897;0;0;0;0;0;0;0;0;0;0;6588;0.005302504;
23031;8903076;8902906;5933899776;16277504;12520928639;4153;53946;0;0;0;0;0;0;0;45666;195326;0;6588;0.00890544;
23032;5381401;5381231;5933899776;16277504;12520928767;4153;53946;0;0;0;0;0;0;0;0;0;0;6588;0.005384428;
23033;6913936;6913846;5933899776;16277504;12520928767;4154;49427;0;0;0;0;0;0;0;45896;0;0;6588;0.00691646;
23034;5316170;5316060;5933899776;16277504;12520928767;4154;49427;0;0;0;0;0;0;0;0;0;0;6588;0.005319035;
23035;5294369;5294138;5933899776;16277504;12520928767;4154;49427;0;0;0;0;0;0;0;0;0;0;6588;0.005296883;
23036;6916240;6916130;5933899776;16277504;12520928767;4155;57;0;0;0;0;0;0;0;47489;0;0;6588;0.006918935;
23037;5335345;5335235;5933899776;16277504;12520928767;4155;57;0;0;0;0;0;0;0;0;0;0;6588;0.005338471;
23038;5326959;5326859;5933899776;16277504;12520928767;4155;57;0;0;0;0;0;0;0;0;0;0;6588;0.005329936;
23039;7062745;7062634;5934030848;16277504;12520903035;4156;49454;0;0;0;0;0;0;0;47149;0;0;6588;0.007066171;
23040;5416828;5416718;5934030848;16277504;12520903035;4156;49454;0;0;0;0;0;0;0;0;0;0;6588;0.005420325;
23041;5399916;5399806;5934030848;16277504;12520903035;4156;49454;0;0;0;0;0;0;0;0;0;0;6588;0.005403493;
23042;6924245;6924145;5934030848;16277504;12520903035;4157;49647;0;0;0;0;0;0;0;47650;0;0;6588;0.00692679;
23043;5393143;5393043;5934161920;16277504;12521029499;4157;49647;0;0;0;0;0;0;0;0;0;0;6588;0.005396169;
23044;5373517;5373387;5934161920;16277504;12521029499;4157;49647;0;0;0;0;0;0;0;0;0;0;6588;0.005376593;
23045;8496674;8496554;5936390144;16277504;12521029499;4158;55104;0;0;0;0;0;0;0;46347;146885;0;6588;0.008499078;
23046;5608929;5608819;5936390144;16277504;12521029499;4158;55104;0;0;0;0;0;0;0;0;0;0;6588;0.005612515;
23047;7267820;7267639;5936652288;16277504;12521029499;4159;49581;0;0;0;0;0;0;0;264637;0;0;6618;0.007270835;
23048;5430684;5430574;5936783360;16277504;12521029499;4159;49581;0;0;0;0;0;0;0;0;0;0;6618;0.00543383;
23049;5376783;5376672;5936783360;16277504;12521029499;4159;49581;0;0;0;0;0;0;0;0;0;0;6618;0.005379989;
23050;10628992;10628882;5939535872;16277504;12521029919;4160;52739;0;0;0;0;0;0;0;372578;157565;0;6648;0.01063171;
23051;5775641;5775541;5939535872;16277504;12521029919;4160;52739;0;0;0;0;0;0;0;0;0;0;6648;0.005778957;
23052;10845959;10845829;5942550528;16277504;12521033335;4161;49692;0;0;0;0;0;0;0;263194;195607;0;6678;0.01084914;
23053;5688978;5688868;5942550528;16277504;12521033335;4161;49692;0;0;0;0;0;0;0;0;0;0;6678;0.005692475;
23054;8966926;8966735;5943074816;16277504;12521033335;4162;52805;0;0;0;0;0;0;0;284363;0;0;6696;0.008969861;
23055;5584663;5584533;5943074816;16277504;12521033335;4162;52805;0;0;0;0;0;0;0;0;0;0;6696;0.005588139;
23056;8069552;8069442;5943205888;16277504;12521033335;4163;49428;0;0;0;0;0;0;0;58559;0;0;6696;0.008072519;
23057;5692235;5692114;5943205888;16277504;12521033335;4163;49428;0;0;0;0;0;0;0;0;0;0;6696;0.0056953;
23058;5313665;5313555;5943205888;16277504;12521033335;4163;49428;0;0;0;0;0;0;0;0;0;0;6696;0.00531662;
23059;7326480;7326359;5943336960;16277504;12521001583;4164;49909;0;0;0;0;0;0;0;63920;0;0;6696;0.007329255;
23060;5491147;5490987;5943336960;16277504;12521001583;4164;49909;0;0;0;0;0;0;0;0;0;0;6696;0.005495075;
23061;5202456;5202206;5943336960;16277504;12521001583;4164;49909;0;0;0;0;0;0;0;0;0;0;6696;0.005205331;
23062;7363889;7363719;5943336960;16277504;12521001583;4165;49420;0;0;0;0;0;0;0;48801;0;0;6696;0.007366354;
23063;5777284;5777174;5943336960;16277504;12521001583;4165;49420;0;0;0;0;0;0;0;0;0;0;6696;0.005781232;
23064;7478895;7478675;5943336960;16277504;12521001583;4166;74;0;0;0;0;0;0;0;48190;0;0;6696;0.007482061;
23065;5646990;5646880;5943336960;16277504;12521001583;4166;74;0;0;0;0;0;0;0;0;0;0;6696;0.005650837;
23066;5509903;5509793;5943336960;16277504;12521001583;4166;74;0;0;0;0;0;0;0;0;0;0;6696;0.005513199;
23067;7592148;7592028;5943468032;16277504;12521001583;4167;74;0;0;0;0;0;0;0;54071;0;0;6696;0.007595394;
23068;5689420;5689279;5943468032;16277504;12521001583;4167;74;0;0;0;0;0;0;0;0;0;0;6696;0.005694268;
23069;7526825;7526725;5943468032;16277504;12521001583;4168;74;0;0;0;0;0;0;0;47630;0;0;6696;0.007530392;
23070;5594782;5594682;5943468032;16277504;12521001583;4168;74;0;0;0;0;0;0;0;0;0;0;6696;0.005598378;
23071;5264282;5264182;5943468032;16277504;12521001583;4168;74;0;0;0;0;0;0;0;0;0;0;6696;0.005267629;
23072;6962026;6961906;5943468032;16277504;12521001583;4169;54495;0;0;0;0;0;0;0;47690;0;0;6696;0.006965001;
23073;5436134;5436034;5943599104;16277504;12521001583;4169;54495;0;0;0;0;0;0;0;0;0;0;6696;0.005439371;
23074;5282496;5282386;5943599104;16277504;12521001583;4169;54495;0;0;0;0;0;0;0;0;0;0;6696;0.005285411;
23075;7208138;7208018;5943599104;16277504;12521001583;4170;49424;0;0;0;0;0;0;0;46407;0;0;6696;0.007210883;
23076;5507528;5507398;5943730176;16277504;12521001583;4170;49424;0;0;0;0;0;0;0;0;0;0;6696;0.005511506;
23077;5324605;5324495;5943730176;16277504;12521001583;4170;49424;0;0;0;0;0;0;0;0;0;0;6696;0.005327861;
23078;7045522;7045422;5943730176;16277504;12521001583;4171;54274;0;0;0;0;0;0;0;48211;0;0;6696;0.007048288;
23079;5483563;5483463;5943730176;16277504;12521000071;4171;54274;0;0;0;0;0;0;0;0;0;0;6696;0.00548725;
23080;7062484;7062314;5943861248;16277504;12521000071;4172;54527;0;0;0;0;0;0;0;46878;0;0;6696;0.00706548;
23081;5498411;5498301;5943861248;16277504;12521000071;4172;54527;0;0;0;0;0;0;0;0;0;0;6696;0.005501366;
23082;5183270;5183170;5943861248;16277504;12521000071;4172;54527;0;0;0;0;0;0;0;0;0;0;6696;0.005186416;
23083;6959211;6959121;5943861248;16277504;12521000071;4173;52924;0;0;0;0;0;0;0;47489;0;0;6696;0.006962006;
23084;5358439;5358329;5943861248;16277504;12521000071;4173;52924;0;0;0;0;0;0;0;0;0;0;6696;0.005361204;
23085;5404284;5404164;5943861248;16277504;12521000071;4173;52924;0;0;0;0;0;0;0;0;0;0;6696;0.005407461;
23086;6956476;6956375;5943861248;16277504;12521000071;4174;52802;0;0;0;0;0;0;0;46457;0;0;6696;0.00695882;
23087;5437788;5437677;5943992320;16277504;12521000071;4174;52802;0;0;0;0;0;0;0;0;0;0;6696;0.005441013;
23088;5293978;5293868;5943992320;16277504;12521000071;4174;52802;0;0;0;0;0;0;0;0;0;0;6696;0.005297274;
23089;6941468;6941357;5943992320;16277504;12520978259;4175;54557;0;0;0;0;0;0;0;46377;0;0;6696;0.006944443;
23090;5448387;5448267;5944123392;16277504;12520978259;4175;54557;0;0;0;0;0;0;0;0;0;0;6696;0.005452104;
23091;5279210;5279099;5944123392;16277504;12520978259;4175;54557;0;0;0;0;0;0;0;0;0;0;6696;0.005282597;
23092;6903817;6903716;5944123392;16277504;12520978259;4176;53985;0;0;0;0;0;0;0;46096;0;0;6696;0.006906431;
23093;5421717;5421537;5944909824;16277504;12520978259;4176;53985;0;0;0;0;0;0;0;0;0;0;6696;0.005424743;
23094;6965953;6965763;5945040896;16277504;12537755475;4177;52703;0;0;0;0;0;0;0;45405;0;0;6696;0.006968779;
23095;5308314;5308134;5945040896;16277504;12537755475;4177;52703;0;0;0;0;0;0;0;0;0;0;6696;0.00531137;
23096;5171127;5170917;5945040896;16277504;12537755475;4177;52703;0;0;0;0;0;0;0;0;0;0;6696;0.005173843;
23097;7023672;7023501;5945040896;16277504;12537755475;4178;52905;0;0;0;0;0;0;0;47690;0;0;6696;0.007026266;
23098;5414775;5414614;5945040896;16277504;12537755475;4178;52905;0;0;0;0;0;0;0;0;0;0;6696;0.005418181;
23099;5408472;5408302;5945171968;16277504;12537755475;4178;52905;0;0;0;0;0;0;0;0;0;0;6696;0.005411969;
23100;7027208;7027007;5945303040;16277504;12554532691;4179;74;0;0;0;0;0;0;0;47419;0;0;6696;0.007029723;
23101;5314196;5314086;5945303040;16277504;12554532691;4179;74;0;0;0;0;0;0;0;0;0;0;6696;0.005317762;
23102;5126353;5126233;5945303040;16277504;12554532691;4179;74;0;0;0;0;0;0;0;0;0;0;6696;0.005129289;
23103;6957077;6956957;5945303040;16277504;12554532691;4180;52879;0;0;0;0;0;0;0;47859;0;0;6696;0.006959972;
23104;5282005;5281895;5945303040;16277504;12554532691;4180;52879;0;0;0;0;0;0;0;0;0;0;6696;0.005284791;
23105;5089595;5089475;5945303040;16277504;12554532691;4180;52879;0;0;0;0;0;0;0;0;0;0;6696;0.00509277;
23106;6991471;6991301;5945303040;16277504;12554532691;4181;74;0;0;0;0;0;0;0;47740;0;0;6696;0.006994407;
23107;6976964;6976633;5947662336;16277504;12554569091;4181;74;0;0;0;0;0;0;0;0;190116;0;6696;0.00698016;
23108;7039722;7039612;5947793408;16277504;12554569219;4182;74;0;0;0;0;0;0;0;44704;0;0;6696;0.007042927;
23109;5458075;5457955;5947793408;16277504;12554569219;4182;74;0;0;0;0;0;0;0;0;0;0;6696;0.005461232;
23110;5257489;5257379;5947793408;16277504;12554569219;4182;74;0;0;0;0;0;0;0;0;0;0;6696;0.005260675;
23111;6952208;6952087;5947793408;16277504;12554569219;4183;53059;0;0;0;0;0;0;0;46016;0;0;6696;0.006955544;
23112;5414384;5414264;5947793408;16277504;12554569219;4183;53059;0;0;0;0;0;0;0;0;0;0;6696;0.00541801;
23113;5310148;5310038;5947793408;16277504;12554569219;4183;53059;0;0;0;0;0;0;0;0;0;0;6696;0.005312803;
23114;6989968;6989848;5947793408;16277504;12554569219;4184;49438;0;0;0;0;0;0;0;46917;0;0;6696;0.006992734;
23115;6929425;6929245;5949890560;16277504;12554572747;4184;49438;0;0;0;0;0;0;0;0;196699;0;6696;0.00693233;
23116;7042677;7042497;5950152704;16277504;12554572875;4185;49492;0;0;0;0;0;0;0;46046;0;0;6696;0.007046154;
23117;6839336;6839226;5952249856;16277504;12571352667;4185;49492;0;0;0;0;0;0;0;0;142547;0;6696;0.006842571;
23118;5298015;5297905;5952249856;16277504;12571352795;4185;49492;0;0;0;0;0;0;0;0;0;0;6696;0.005301062;
23119;6956325;6956215;5952249856;16277504;12571352795;4186;54287;0;0;0;0;0;0;0;46467;0;0;6696;0.00695909;
